Frame 132 (recovered): (0, 0), (0, 0), (0, 0), (625, 420), (0, 0), (620, 459), (666, 463), (559, 487), (0, 0), (542, 485), (0, 0), (602, 582), (644, 585), (568, 573), (669, 596), (543, 635), (697, 671)
Frame 133: (0, 0), (0, 0), (0, 0), (0, 0), (648, 435), (586, 462), (620, 463), (0, 0), (586, 501), (0, 0), (620, 536), (550, 585), (587, 589), (581, 643), (692, 657), (0, 0), (683, 707)
Frame 134 (recovered): (0, 0), (0, 0), (0, 0), (0, 0), (648, 435), (586, 462), (620, 463), (0, 0), (586, 501), (0, 0), (620, 536), (550, 585), (587, 589), (581, 643), (692, 657), (0, 0), (683, 707)
Frame 135: (0, 0), (0, 0), (0, 0), (0, 0), (586, 423), (542, 454), (579, 457), (0, 0), (602, 494), (0, 0), (652, 516), (538, 556), (572, 559), (548, 620), (634, 622), (0, 0), (632, 687)
Frame 136: (0, 0), (0, 0), (0, 0), (504, 401), (541, 395), (498, 438), (568, 430), (471, 487), (599, 480), (437, 507), (650, 510), (528, 549), (578, 545), (529, 638), (620, 629), (520, 703), (630, 685)
Frame 137: (0, 0), (0, 0), (0, 0), (498, 410), (528, 402), (499, 446), (558, 428), (472, 498), (598, 446), (453, 516), (617, 439), (535, 544), (575, 537), (523, 634), (587, 628), (526, 698), (609, 688)
Frame 138: (0, 0), (0, 0), (0, 0), (0, 0), (446, 362), (385, 439), (492, 398), (375, 522), (571, 414), (366, 559), (612, 443), (464, 585), (538, 571), (0, 0), (600, 679), (0, 0), (0, 0)
Frame 139: (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (377, 449), (476, 398), (386, 553), (549, 411), (353, 628), (602, 443), (464, 606), (539, 590), (0, 0), (0, 0), (0, 0), (0, 0)
Frame 140: (0, 0), (0, 0), (0, 0), (0, 0), (451, 384), (402, 456), (489, 410), (0, 0), (548, 415), (0, 0), (595, 436), (486, 600), (545, 584), (0, 0), (599, 676), (0, 0), (0, 0)
Frame 141: (0, 0), (0, 0), (0, 0), (0, 0), (465, 378), (428, 460), (501, 408), (428, 565), (554, 434), (440, 588), (597, 439), (500, 615), (550, 598), (0, 0), (0, 0), (0, 0), (0, 0)
Frame 143: (0, 0), (0, 0), (0, 0), (438, 441), (491, 425), (427, 497), (524, 450), (423, 596), (582, 474), (435, 634), (618, 492), (476, 626), (545, 611), (0, 0), (604, 688), (0, 0), (0, 0)
Frame 144: (0, 0), (0, 0), (0, 0), (442, 422), (496, 405), (440, 483), (533, 435), (432, 583), (589, 461), (412, 623), (622, 484), (493, 625), (558, 608), (0, 0), (0, 0), (0, 0), (0, 0)
Frame 145: (0, 0), (0, 0), (0, 0), (0, 0), (523, 363), (455, 438), (543, 408), (443, 524), (598, 444), (442, 539), (629, 469), (498, 593), (557, 584), (0, 0), (601, 667), (0, 0), (0, 0)
Frame 146: (0, 0), (0, 0), (0, 0), (464, 415), (511, 399), (463, 463), (551, 420), (456, 557), (610, 450), (427, 588), (632, 471), (518, 597), (579, 580), (505, 695), (616, 681), (0, 0), (0, 0)
Frame 147: (0, 0), (0, 0), (0, 0), (472, 415), (527, 402), (467, 467), (566, 432), (460, 555), (629, 471), (452, 582), (640, 481), (516, 601), (584, 587), (516, 687), (625, 670), (0, 0), (0, 0)
Frame 148: (0, 0), (0, 0), (0, 0), (483, 415), (536, 405), (477, 465), (573, 440), (470, 555), (632, 482), (442, 585), (638, 487), (523, 607), (591, 599), (0, 0), (0, 0), (0, 0), (0, 0)
Frame 149: (0, 0), (0, 0), (0, 0), (489, 408), (539, 398), (481, 463), (580, 436), (469, 548), (641, 476), (443, 571), (653, 481), (526, 609), (594, 600), (0, 0), (0, 0), (0, 0), (0, 0)
Frame 150: (0, 0), (0, 0), (0, 0), (500, 396), (545, 387), (494, 448), (585, 426), (474, 530), (644, 467), (459, 558), (646, 464), (535, 583), (598, 575), (531, 685), (633, 680), (0, 0), (0, 0)
Frame 151: (0, 0), (0, 0), (0, 0), (500, 388), (546, 377), (499, 438), (588, 412), (476, 517), (645, 452), (458, 539), (651, 468), (536, 570), (597, 562), (531, 680), (635, 677), (0, 0), (0, 0)
Frame 152: (0, 0), (0, 0), (0, 0), (502, 376), (547, 367), (500, 427), (592, 405), (475, 511), (649, 453), (441, 538), (650, 457), (541, 562), (603, 554), (531, 674), (628, 667), (0, 0), (0, 0)
Frame 153: (0, 0), (0, 0), (0, 0), (505, 379), (549, 370), (504, 428), (594, 406), (472, 510), (650, 454), (438, 536), (660, 459), (547, 559), (607, 550), (538, 669), (630, 663), (0, 0), (0, 0)
Frame 154: (0, 0), (0, 0), (0, 0), (507, 381), (550, 373), (506, 429), (595, 410), (471, 506), (648, 456), (441, 536), (652, 463), (549, 562), (606, 555), (551, 667), (627, 660), (0, 0), (0, 0)
Frame 155: (0, 0), (0, 0), (0, 0), (506, 384), (552, 375), (505, 432), (593, 412), (469, 512), (647, 463), (433, 537), (650, 459), (553, 565), (609, 558), (560, 674), (628, 666), (0, 0), (0, 0)
Frame 156: (0, 0), (0, 0), (0, 0), (508, 381), (553, 371), (505, 429), (595, 407), (468, 505), (639, 467), (430, 530), (647, 512), (553, 553), (611, 546), (555, 661), (627, 653), (0, 0), (0, 0)
Frame 157: (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (497, 429), (584, 400), (465, 503), (636, 450), (434, 522), (630, 489), (555, 555), (613, 545), (564, 666), (639, 649), (585, 711), (682, 692)
Frame 158: (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (495, 424), (584, 398), (462, 499), (635, 450), (429, 520), (634, 484), (549, 552), (612, 544), (553, 656), (645, 642), (559, 703), (682, 687)
Frame 159: (0, 0), (0, 0), (0, 0), (510, 374), (551, 363), (502, 419), (595, 398), (463, 491), (635, 465), (421, 510), (650, 508), (548, 544), (611, 532), (543, 644), (639, 619), (550, 707), (651, 667)
Frame 160: (0, 0), (0, 0), (0, 0), (511, 370), (552, 359), (500, 416), (594, 396), (463, 484), (634, 461), (414, 509), (655, 511), (550, 534), (611, 522), (551, 617), (630, 586), (552, 698), (624, 648)
Frame 161: (0, 0), (0, 0), (0, 0), (511, 366), (556, 357), (497, 415), (600, 395), (460, 477), (634, 450), (412, 493), (640, 448), (539, 533), (610, 520), (553, 593), (657, 552), (550, 690), (0, 0)
Frame 162: (0, 0), (0, 0), (0, 0), (514, 363), (557, 358), (498, 407), (592, 394), (461, 471), (636, 442), (421, 486), (616, 451), (544, 532), (605, 528), (564, 513), (0, 0), (0, 0), (0, 0)
Frame 163 (recovered): (0, 0), (0, 0), (0, 0), (514, 363), (557, 358), (498, 407), (592, 394), (461, 471), (636, 442), (421, 486), (616, 451), (544, 532), (605, 528), (564, 513), (0, 0), (0, 0), (0, 0)
Frame 164: (0, 0), (0, 0), (0, 0), (515, 355), (560, 351), (496, 396), (593, 384), (457, 454), (633, 433), (433, 500), (643, 471), (534, 521), (598, 515), (541, 599), (622, 581), (0, 0), (0, 0)
Frame 165 (recovered): (0, 0), (0, 0), (0, 0), (515, 355), (560, 351), (496, 396), (593, 384), (457, 454), (633, 433), (433, 500), (643, 471), (534, 521), (598, 515), (541, 599), (622, 581), (0, 0), (0, 0)
Frame 166 (recovered): (0, 0), (0, 0), (0, 0), (515, 355), (560, 351), (496, 396), (593, 384), (457, 454), (633, 433), (433, 500), (643, 471), (534, 521), (598, 515), (541, 599), (622, 581), (0, 0), (0, 0)
Frame 167: (0, 0), (0, 0), (0, 0), (520, 354), (562, 352), (496, 395), (590, 388), (446, 451), (630, 434), (416, 483), (634, 461), (532, 528), (588, 525), (531, 631), (567, 624), (0, 0), (0, 0)
Frame 168: (0, 0), (0, 0), (0, 0), (524, 354), (563, 352), (500, 400), (590, 392), (449, 459), (636, 432), (433, 490), (649, 446), (534, 534), (587, 530), (533, 639), (564, 632), (0, 0), (0, 0)
Frame 169: (0, 0), (0, 0), (0, 0), (521, 360), (561, 357), (495, 403), (589, 393), (444, 445), (634, 427), (428, 462), (653, 444), (530, 534), (585, 528), (533, 637), (566, 619), (556, 717), (567, 686)
Frame 170: (0, 0), (0, 0), (0, 0), (519, 365), (558, 362), (493, 406), (586, 396), (444, 449), (639, 425), (431, 473), (656, 442), (534, 538), (586, 534), (537, 647), (554, 635), (0, 0), (0, 0)
Frame 171: (0, 0), (0, 0), (0, 0), (516, 365), (555, 361), (490, 409), (584, 395), (446, 459), (637, 424), (428, 490), (657, 444), (530, 539), (584, 533), (533, 644), (561, 624), (0, 0), (0, 0)
Frame 172: (0, 0), (0, 0), (0, 0), (521, 368), (559, 364), (500, 408), (584, 399), (455, 432), (620, 430), (425, 418), (0, 0), (529, 537), (580, 531), (527, 635), (573, 621), (554, 717), (586, 693)
Frame 173 (recovered): (0, 0), (0, 0), (0, 0), (521, 368), (559, 364), (500, 408), (584, 399), (455, 432), (620, 430), (425, 418), (0, 0), (529, 537), (580, 531), (527, 635), (573, 621), (554, 717), (586, 693)
Frame 174: (0, 0), (0, 0), (0, 0), (518, 374), (553, 370), (503, 411), (583, 406), (454, 428), (638, 436), (429, 420), (664, 455), (533, 525), (585, 521), (514, 513), (610, 495), (0, 0), (0, 0)
Frame 175: (0, 0), (0, 0), (0, 0), (519, 381), (556, 375), (506, 419), (586, 411), (464, 431), (637, 435), (424, 426), (662, 445), (534, 536), (585, 528), (523, 573), (604, 544), (540, 682), (625, 633)
Frame 176: (0, 0), (0, 0), (0, 0), (518, 383), (553, 377), (505, 425), (584, 414), (462, 437), (633, 436), (433, 433), (658, 443), (533, 536), (584, 527), (524, 584), (602, 552), (539, 680), (621, 626)
Frame 177: (0, 0), (0, 0), (0, 0), (521, 386), (557, 381), (507, 427), (585, 418), (464, 439), (638, 438), (433, 431), (665, 443), (533, 534), (583, 526), (525, 581), (600, 554), (542, 679), (624, 635)
Frame 178: (0, 0), (0, 0), (0, 0), (522, 387), (559, 383), (506, 427), (585, 419), (460, 443), (635, 440), (419, 440), (661, 448), (531, 533), (581, 526), (524, 571), (600, 546), (545, 664), (622, 625)
Frame 179: (0, 0), (0, 0), (0, 0), (527, 391), (563, 387), (506, 428), (588, 421), (461, 440), (637, 443), (433, 425), (661, 455), (531, 534), (581, 529), (534, 584), (592, 564), (572, 675), (616, 643)
Frame 180 (recovered): (0, 0), (0, 0), (0, 0), (527, 391), (563, 387), (506, 428), (588, 421), (461, 440), (637, 443), (433, 425), (661, 455), (531, 534), (581, 529), (534, 584), (592, 564), (572, 675), (616, 643)
Frame 181: (0, 0), (0, 0), (0, 0), (0, 0), (572, 391), (515, 422), (598, 422), (482, 436), (633, 441), (466, 423), (661, 445), (533, 526), (586, 527), (524, 568), (605, 573), (553, 633), (609, 641)
Frame 182: (0, 0), (0, 0), (0, 0), (546, 389), (580, 389), (522, 421), (602, 423), (481, 419), (645, 440), (466, 400), (666, 444), (533, 524), (584, 523), (531, 572), (599, 563), (546, 640), (617, 628)
Frame 183: (0, 0), (0, 0), (0, 0), (544, 389), (580, 390), (523, 422), (601, 428), (482, 419), (640, 448), (463, 403), (664, 448), (532, 524), (581, 526), (537, 543), (607, 540), (0, 0), (0, 0)
Frame 184: (0, 0), (0, 0), (0, 0), (548, 393), (583, 394), (524, 425), (603, 430), (478, 418), (645, 450), (471, 395), (666, 450), (528, 522), (580, 521), (517, 542), (600, 529), (0, 0), (0, 0)
Frame 186 (recovered): (0, 0), (0, 0), (0, 0), (548, 393), (583, 394), (524, 425), (603, 430), (478, 418), (645, 450), (471, 395), (666, 450), (528, 522), (580, 521), (517, 542), (600, 529), (0, 0), (0, 0)
Frame 187 (recovered): (0, 0), (0, 0), (0, 0), (548, 393), (583, 394), (524, 425), (603, 430), (478, 418), (645, 450), (471, 395), (666, 450), (528, 522), (580, 521), (517, 542), (600, 529), (0, 0), (0, 0)
Frame 188: (0, 0), (0, 0), (0, 0), (0, 0), (583, 420), (521, 439), (589, 451), (479, 444), (647, 480), (461, 431), (697, 497), (544, 543), (584, 550), (587, 516), (633, 515), (0, 0), (0, 0)
Frame 189: (0, 0), (0, 0), (0, 0), (0, 0), (585, 395), (567, 430), (570, 440), (0, 0), (633, 492), (0, 0), (728, 507), (591, 535), (590, 545), (652, 550), (621, 563), (626, 637), (625, 655)
Frame 190: (0, 0), (0, 0), (0, 0), (0, 0), (611, 395), (562, 428), (605, 440), (521, 450), (624, 489), (506, 440), (662, 519), (576, 543), (600, 549), (589, 623), (601, 622), (608, 685), (619, 682)
Frame 191: (0, 0), (0, 0), (0, 0), (613, 407), (647, 415), (589, 444), (658, 470), (543, 442), (719, 521), (543, 423), (808, 522), (594, 576), (629, 585), (621, 569), (645, 576), (0, 0), (0, 0)
Frame 192: (0, 0), (0, 0), (0, 0), (640, 412), (675, 417), (612, 446), (690, 462), (566, 473), (725, 512), (542, 470), (765, 531), (623, 566), (672, 575), (600, 580), (662, 606), (0, 0), (0, 0)
Frame 193: (0, 0), (0, 0), (0, 0), (666, 407), (0, 0), (652, 437), (712, 446), (607, 473), (749, 487), (595, 484), (781, 510), (653, 534), (693, 539), (610, 514), (676, 532), (578, 585), (661, 614)
Frame 194: (0, 0), (0, 0), (0, 0), (675, 389), (0, 0), (658, 424), (728, 427), (625, 468), (757, 473), (623, 498), (793, 484), (661, 533), (707, 533), (628, 599), (689, 598), (640, 686), (701, 681)
Frame 195: (0, 0), (0, 0), (0, 0), (678, 386), (0, 0), (669, 418), (728, 416), (638, 456), (762, 464), (620, 468), (795, 479), (669, 514), (708, 507), (621, 543), (676, 518), (626, 636), (692, 594)
Frame 196: (0, 0), (0, 0), (0, 0), (676, 385), (0, 0), (666, 416), (725, 415), (631, 458), (759, 459), (618, 486), (790, 483), (671, 508), (712, 506), (620, 513), (693, 508), (614, 585), (705, 576)
Frame 197: (0, 0), (0, 0), (0, 0), (664, 382), (0, 0), (664, 429), (727, 416), (628, 467), (780, 478), (599, 483), (853, 515), (673, 532), (714, 517), (617, 592), (675, 526), (654, 703), (717, 610)
Frame 198: (0, 0), (0, 0), (0, 0), (664, 387), (0, 0), (656, 424), (725, 418), (626, 464), (771, 471), (607, 480), (826, 506), (662, 537), (705, 528), (625, 601), (666, 571), (645, 685), (695, 637)
Frame 199: (0, 0), (0, 0), (0, 0), (661, 381), (0, 0), (654, 417), (718, 411), (629, 462), (760, 464), (606, 483), (792, 494), (662, 528), (702, 521), (627, 607), (657, 586), (650, 694), (688, 658)
Frame 200: (0, 0), (0, 0), (0, 0), (657, 374), (0, 0), (648, 411), (711, 401), (623, 458), (761, 450), (602, 481), (802, 490), (659, 520), (698, 511), (630, 598), (664, 573), (653, 688), (699, 645)
Frame 201: (0, 0), (0, 0), (0, 0), (653, 371), (0, 0), (646, 412), (708, 399), (619, 466), (758, 449), (589, 483), (799, 493), (662, 517), (700, 509), (626, 588), (671, 570), (650, 671), (705, 643)
Frame 202: (0, 0), (0, 0), (0, 0), (649, 367), (0, 0), (642, 406), (714, 395), (625, 463), (757, 449), (596, 483), (791, 490), (656, 514), (705, 507), (616, 584), (682, 572), (651, 674), (715, 655)
Frame 203: (0, 0), (0, 0), (0, 0), (645, 373), (0, 0), (638, 409), (710, 398), (631, 469), (750, 453), (605, 489), (782, 490), (648, 513), (696, 507), (619, 587), (681, 574), (653, 674), (705, 654)
Frame 204: (0, 0), (0, 0), (0, 0), (641, 376), (0, 0), (637, 413), (701, 401), (627, 471), (741, 458), (604, 494), (772, 498), (646, 519), (688, 510), (624, 594), (665, 572), (655, 677), (703, 643)
Frame 205: (0, 0), (0, 0), (0, 0), (641, 376), (0, 0), (639, 411), (696, 399), (636, 470), (735, 450), (613, 491), (763, 501), (648, 513), (685, 507), (619, 594), (655, 586), (660, 671), (698, 662)
Frame 206: (0, 0), (0, 0), (0, 0), (637, 371), (0, 0), (635, 407), (689, 394), (639, 469), (727, 445), (613, 488), (757, 498), (642, 510), (677, 502), (607, 586), (633, 576), (650, 662), (665, 652)
Frame 207: (0, 0), (0, 0), (0, 0), (640, 368), (0, 0), (638, 399), (697, 392), (625, 453), (730, 443), (616, 492), (746, 486), (648, 481), (690, 477), (634, 461), (709, 455), (0, 0), (733, 500)
Frame 210: (0, 0), (0, 0), (0, 0), (644, 354), (0, 0), (644, 390), (695, 384), (637, 441), (721, 431), (631, 473), (728, 475), (667, 480), (699, 477), (667, 549), (684, 548), (699, 618), (701, 617)
Frame 211: (0, 0), (0, 0), (0, 0), (641, 353), (0, 0), (637, 386), (694, 383), (634, 435), (720, 425), (632, 471), (726, 464), (651, 473), (691, 472), (636, 537), (683, 541), (659, 610), (705, 619)
Frame 212: (0, 0), (0, 0), (0, 0), (641, 353), (0, 0), (637, 387), (690, 382), (633, 436), (715, 423), (634, 471), (717, 459), (651, 476), (688, 474), (633, 547), (683, 550), (643, 617), (702, 624)
Frame 213: (0, 0), (0, 0), (0, 0), (639, 352), (0, 0), (638, 388), (688, 381), (635, 443), (718, 429), (630, 475), (711, 465), (653, 485), (688, 481), (638, 562), (682, 555), (645, 631), (706, 624)
Frame 214: (0, 0), (0, 0), (0, 0), (636, 352), (0, 0), (631, 388), (686, 383), (625, 438), (716, 435), (626, 473), (704, 472), (637, 486), (679, 481), (612, 567), (679, 553), (616, 655), (715, 628)
Frame 215: (625, 352), (629, 346), (0, 0), (640, 350), (0, 0), (636, 384), (682, 381), (626, 433), (706, 424), (631, 469), (702, 462), (646, 474), (680, 472), (625, 552), (676, 551), (631, 624), (704, 623)
Frame 216: (0, 0), (0, 0), (0, 0), (634, 348), (0, 0), (630, 383), (682, 378), (623, 436), (705, 427), (624, 474), (697, 465), (638, 480), (677, 475), (610, 569), (676, 554), (605, 653), (708, 631)
Frame 217: (0, 0), (0, 0), (0, 0), (627, 345), (0, 0), (623, 381), (680, 376), (617, 429), (703, 431), (621, 469), (0, 0), (628, 486), (673, 480), (605, 575), (678, 556), (603, 665), (715, 630)
Frame 218: (0, 0), (0, 0), (0, 0), (620, 344), (0, 0), (620, 382), (674, 375), (614, 432), (703, 432), (616, 472), (691, 470), (629, 486), (671, 479), (607, 578), (677, 555), (602, 667), (713, 627)
Frame 219: (0, 0), (0, 0), (0, 0), (620, 349), (0, 0), (619, 383), (675, 376), (612, 430), (702, 423), (616, 469), (694, 463), (633, 484), (675, 479), (618, 570), (681, 559), (616, 654), (712, 633)
Frame 220: (0, 0), (0, 0), (0, 0), (619, 347), (0, 0), (621, 381), (675, 374), (614, 433), (701, 426), (614, 471), (693, 468), (634, 479), (674, 474), (607, 571), (672, 554), (604, 656), (704, 632)
Frame 221: (0, 0), (0, 0), (0, 0), (618, 347), (0, 0), (616, 380), (671, 375), (609, 430), (694, 423), (613, 467), (683, 461), (632, 479), (674, 475), (614, 563), (678, 555), (613, 650), (708, 633)
Frame 222: (0, 0), (0, 0), (0, 0), (618, 348), (0, 0), (615, 381), (672, 376), (607, 432), (699, 425), (612, 468), (689, 466), (631, 482), (674, 478), (610, 565), (679, 557), (610, 650), (709, 635)
Frame 223: (0, 0), (0, 0), (0, 0), (618, 347), (0, 0), (614, 381), (670, 375), (607, 431), (696, 422), (609, 468), (693, 465), (631, 479), (672, 475), (610, 562), (675, 554), (612, 644), (701, 632)
Frame 224: (0, 0), (0, 0), (0, 0), (614, 342), (0, 0), (609, 376), (671, 373), (604, 424), (700, 429), (610, 466), (690, 469), (619, 480), (665, 475), (598, 568), (673, 551), (604, 657), (709, 626)
Frame 225: (0, 0), (0, 0), (0, 0), (617, 346), (0, 0), (613, 379), (670, 375), (607, 425), (699, 425), (609, 463), (694, 467), (627, 479), (670, 474), (610, 566), (678, 552), (606, 654), (707, 628)
Frame 226: (0, 0), (0, 0), (0, 0), (613, 343), (0, 0), (611, 378), (669, 372), (605, 424), (697, 425), (606, 465), (686, 465), (625, 478), (670, 472), (603, 570), (677, 551), (602, 662), (707, 626)
Frame 227: (0, 0), (0, 0), (0, 0), (616, 344), (0, 0), (615, 378), (670, 374), (607, 428), (694, 427), (607, 466), (690, 471), (630, 476), (670, 472), (609, 565), (672, 552), (609, 652), (699, 631)
Frame 228: (0, 0), (0, 0), (0, 0), (616, 344), (0, 0), (612, 380), (668, 374), (606, 431), (694, 425), (606, 468), (690, 469), (629, 477), (669, 473), (611, 563), (676, 552), (612, 647), (699, 632)
Frame 229: (0, 0), (0, 0), (0, 0), (618, 344), (0, 0), (614, 379), (668, 374), (606, 431), (695, 427), (605, 469), (689, 474), (629, 479), (668, 475), (610, 567), (675, 556), (611, 651), (702, 636)
Frame 230: (0, 0), (0, 0), (0, 0), (618, 342), (0, 0), (615, 377), (670, 373), (607, 427), (693, 428), (606, 467), (687, 473), (627, 475), (667, 471), (608, 567), (672, 554), (610, 658), (701, 636)
Frame 231: (0, 0), (0, 0), (0, 0), (618, 343), (0, 0), (615, 376), (666, 373), (609, 424), (691, 425), (605, 466), (686, 468), (626, 476), (666, 472), (606, 567), (676, 555), (606, 658), (706, 634)
Frame 232: (0, 0), (0, 0), (0, 0), (618, 342), (0, 0), (617, 377), (668, 372), (610, 427), (693, 426), (606, 466), (686, 469), (628, 477), (665, 473), (608, 568), (669, 554), (609, 658), (701, 635)
Frame 233: (0, 0), (0, 0), (0, 0), (619, 343), (0, 0), (618, 377), (666, 371), (611, 427), (690, 424), (605, 465), (683, 467), (628, 482), (666, 477), (610, 573), (672, 559), (607, 665), (705, 639)
Frame 234: (0, 0), (0, 0), (0, 0), (618, 343), (0, 0), (619, 378), (665, 373), (613, 427), (691, 426), (605, 465), (684, 466), (631, 483), (667, 478), (611, 573), (672, 560), (606, 665), (707, 640)
Frame 235: (0, 0), (0, 0), (0, 0), (617, 343), (0, 0), (616, 378), (666, 374), (610, 426), (691, 426), (606, 464), (683, 464), (629, 483), (667, 479), (611, 576), (672, 563), (608, 669), (706, 644)
Frame 236: (0, 0), (0, 0), (0, 0), (612, 347), (0, 0), (612, 382), (658, 374), (609, 433), (680, 422), (597, 468), (674, 462), (624, 488), (659, 481), (608, 580), (660, 562), (619, 672), (702, 639)
Frame 237: (0, 0), (0, 0), (0, 0), (603, 348), (0, 0), (595, 387), (663, 377), (583, 441), (700, 431), (560, 466), (703, 469), (618, 486), (662, 480), (617, 586), (660, 566), (648, 679), (689, 644)
Frame 238: (0, 0), (0, 0), (0, 0), (609, 343), (639, 341), (593, 376), (657, 369), (581, 432), (689, 413), (566, 466), (712, 461), (604, 456), (652, 454), (567, 474), (666, 475), (0, 0), (0, 0)
Frame 239: (0, 0), (0, 0), (0, 0), (623, 336), (655, 338), (602, 371), (662, 373), (586, 422), (685, 421), (587, 450), (696, 436), (612, 471), (652, 471), (616, 557), (659, 553), (616, 641), (655, 631)
Frame 240: (0, 0), (0, 0), (0, 0), (622, 337), (658, 339), (602, 372), (672, 374), (590, 425), (687, 435), (578, 466), (701, 440), (613, 479), (661, 474), (617, 568), (669, 532), (614, 665), (670, 598)
Frame 241: (0, 0), (0, 0), (0, 0), (624, 340), (659, 340), (602, 379), (674, 378), (580, 434), (689, 443), (573, 467), (699, 443), (613, 490), (663, 483), (608, 573), (672, 537), (607, 666), (688, 595)
Frame 242: (0, 0), (0, 0), (0, 0), (622, 341), (658, 344), (600, 375), (671, 382), (582, 431), (689, 445), (565, 476), (698, 444), (611, 480), (663, 478), (604, 569), (680, 548), (600, 672), (686, 623)
Frame 243: (0, 0), (0, 0), (0, 0), (623, 341), (658, 343), (600, 378), (671, 382), (583, 432), (690, 443), (566, 465), (696, 455), (611, 482), (662, 481), (602, 566), (681, 554), (597, 661), (683, 634)
Frame 244: (0, 0), (0, 0), (0, 0), (622, 339), (657, 341), (600, 377), (669, 381), (581, 436), (691, 441), (569, 467), (701, 453), (609, 480), (660, 481), (598, 564), (684, 562), (593, 656), (689, 644)
Frame 245: (0, 0), (0, 0), (0, 0), (622, 338), (657, 339), (599, 378), (669, 381), (580, 437), (691, 439), (580, 468), (704, 466), (610, 480), (661, 481), (596, 561), (684, 561), (590, 652), (688, 651)
Frame 246: (0, 0), (0, 0), (0, 0), (622, 337), (657, 338), (598, 378), (671, 379), (578, 435), (697, 436), (569, 451), (707, 462), (611, 476), (663, 477), (595, 558), (684, 565), (591, 648), (694, 654)
Frame 247: (0, 0), (0, 0), (0, 0), (621, 339), (656, 339), (602, 380), (670, 380), (575, 436), (692, 434), (566, 451), (708, 468), (612, 480), (662, 482), (597, 557), (682, 568), (591, 639), (691, 660)
Frame 248: (0, 0), (0, 0), (0, 0), (621, 338), (656, 338), (601, 379), (670, 380), (578, 435), (692, 436), (567, 452), (707, 470), (611, 482), (661, 485), (597, 561), (684, 572), (591, 642), (690, 662)
Frame 249: (0, 0), (0, 0), (0, 0), (624, 335), (656, 335), (600, 371), (673, 370), (578, 419), (689, 424), (574, 450), (696, 445), (609, 469), (663, 465), (601, 539), (693, 516), (595, 638), (707, 592)
Frame 250: (0, 0), (0, 0), (0, 0), (626, 333), (657, 336), (605, 362), (666, 368), (584, 406), (684, 419), (0, 0), (698, 423), (602, 450), (649, 452), (588, 444), (694, 442), (0, 0), (0, 0)
Frame 251: (0, 0), (0, 0), (0, 0), (0, 0), (657, 332), (605, 360), (670, 364), (584, 403), (688, 415), (0, 0), (0, 0), (610, 461), (655, 460), (612, 550), (677, 533), (606, 647), (677, 613)
Frame 252 (recovered): (0, 0), (0, 0), (0, 0), (0, 0), (657, 332), (605, 360), (670, 364), (584, 403), (688, 415), (0, 0), (0, 0), (610, 461), (655, 460), (612, 550), (677, 533), (606, 647), (677, 613)
Frame 253 (recovered): (0, 0), (0, 0), (0, 0), (0, 0), (657, 332), (605, 360), (670, 364), (584, 403), (688, 415), (0, 0), (0, 0), (610, 461), (655, 460), (612, 550), (677, 533), (606, 647), (677, 613)
Frame 254: (0, 0), (0, 0), (0, 0), (616, 329), (643, 334), (597, 358), (655, 368), (578, 408), (677, 413), (560, 440), (665, 388), (600, 451), (638, 454), (610, 518), (642, 518), (615, 590), (636, 581)
Frame 255: (0, 0), (0, 0), (0, 0), (609, 336), (640, 339), (589, 366), (647, 371), (567, 411), (668, 422), (557, 447), (686, 454), (589, 462), (627, 462), (594, 536), (626, 529), (599, 610), (621, 596)
Frame 256: (0, 0), (0, 0), (0, 0), (601, 345), (630, 349), (581, 374), (637, 381), (562, 418), (655, 429), (543, 452), (664, 434), (589, 466), (626, 467), (592, 537), (626, 532), (595, 613), (621, 598)
Frame 257: (0, 0), (0, 0), (0, 0), (587, 347), (616, 351), (565, 380), (630, 387), (545, 434), (649, 440), (536, 456), (0, 0), (572, 474), (614, 477), (586, 533), (613, 533), (592, 612), (605, 606)
Frame 258: (0, 0), (0, 0), (0, 0), (574, 349), (600, 351), (558, 380), (613, 383), (537, 424), (635, 431), (527, 441), (638, 441), (567, 472), (602, 472), (571, 549), (601, 547), (584, 628), (600, 623)
Frame 259: (0, 0), (0, 0), (0, 0), (562, 349), (591, 352), (545, 377), (603, 383), (522, 419), (624, 431), (517, 452), (632, 452), (551, 466), (589, 469), (559, 543), (592, 546), (571, 621), (599, 622)
Frame 260: (0, 0), (0, 0), (0, 0), (570, 339), (598, 342), (552, 366), (610, 373), (532, 411), (632, 419), (520, 450), (635, 448), (562, 459), (599, 462), (564, 533), (599, 541), (573, 610), (600, 619)
Frame 261: (0, 0), (0, 0), (0, 0), (575, 333), (603, 334), (560, 368), (622, 370), (532, 414), (644, 419), (532, 411), (633, 402), (568, 456), (607, 457), (580, 530), (605, 527), (591, 600), (613, 596)
Frame 262: (0, 0), (0, 0), (0, 0), (576, 326), (605, 327), (561, 361), (623, 366), (534, 405), (648, 414), (531, 406), (642, 401), (571, 455), (610, 458), (584, 534), (609, 536), (587, 609), (608, 612)
